,date,default_code,name_prod,subcateg_name,st_in,st_out,st_last,order_qty,qty_delivered,selisih,progress_sum,stock-so
191,2021-12-04,AA001B-31,Shoe Porto AA 001B Gemblue size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
192,2021-12-04,AD017L,Shoe Porto AD 017L Mix size 36-40 @20,Very Fast,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0
193,2021-12-04,E1017M,EVA Porto 1017M size 39-44 @48,Medium,120.0,135.0,52.0,0.0,0.0,0.0,84.0,-32.0
194,2021-12-04,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2021-12-04,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2021-12-04,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
197,2021-12-04,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2021-12-04,JROS,PortoLady ROS size 36-40 @36,Medium,251.0,294.0,82.0,0.0,13.0,-13.0,97.0,-15.0
199,2021-12-04,E1038M,EVA Porto 1038M size 39-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2021-12-04,AA003L,Shoe Porto AA 003L Mix size 36-40 @20,Very Fast,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0
201,2021-12-04,E1012B,EVA Porto 1012B size 30-35 @48,Medium,0.0,8.0,22.0,0.0,8.0,-8.0,83.0,-61.0
202,2021-12-04,JPVT,PortoLady PVT size 36-40 @24,Slow,0.0,0.0,7.0,0.0,0.0,0.0,27.0,-20.0
203,2021-12-04,JSNT,PortoLady SNT size 36-40 @24,Medium,50.0,58.0,177.0,0.0,5.0,-5.0,13.0,164.0
204,2021-12-04,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2021-12-04,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2021-12-04,BC202L,Shoe Porto BC 202L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2021-12-04,BA211L,Shoe Porto BA 211L size 36-40 @40,Very Fast,0.0,0.0,24.0,0.0,0.0,0.0,2.0,22.0
208,2021-12-04,BC200L,Shoe Porto BC 200L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2021-12-04,E5011T,EVA KananKiri T5011 size 19-24 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2021-12-05,AA004B,Shoe Porto AA 004B Mix size 31-35 @40,Very Fast,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
211,2021-12-05,AA008B-00,Shoe Porto AA 008B Black size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
212,2021-12-05,E1034B,EVA Porto 1034B size 30-35 @72,Very Fast,0.0,0.0,111.0,0.0,0.0,0.0,200.0,-89.0
213,2021-12-05,BC202L,Shoe Porto BC 202L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2021-12-05,P3019L,PVC Porto 3019L size 36-40 @48,Very Fast,0.0,0.0,72.0,0.0,0.0,0.0,178.0,-106.0
215,2021-12-05,E1025M,EVA Porto 1025M size 39-44 @48,Slow,0.0,0.0,7.0,0.0,0.0,0.0,3.0,4.0
216,2021-12-05,E1020B,EVA Porto 1020B size 30-35 @72,Fast,0.0,0.0,68.0,0.0,0.0,0.0,116.0,-48.0
217,2021-12-05,AD302K-12,Shoe Porto AD 302K Pink size 26-30 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
218,2021-12-05,AA009K-35,Shoe Porto AA 009K Navy size 26-30 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
219,2021-12-05,E1028L,EVA Porto 1028L size 36-40 @48,Slow,0.0,0.0,3.0,0.0,0.0,0.0,26.0,-23.0
220,2021-12-05,E1028K,EVA Porto 1028K size 24-29 @96,Medium,0.0,0.0,49.0,0.0,0.0,0.0,87.0,-38.0
221,2021-12-05,E0035B,EVA KananKiri B35 size 30-35 @96,Medium,0.0,0.0,162.0,0.0,0.0,0.0,7.0,155.0
222,2021-12-05,E1036M,EVA Porto 1036M size 39-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-34.0
223,2021-12-05,AA003L-02,Shoe Porto AA 003L Grey size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224,2021-12-05,JDTA,PortoLady DTA size 36-40 @36,Very Fast,0.0,0.0,1029.6,0.0,0.0,0.0,30.0,999.5999999999999
225,2021-12-05,E1037B,EVA Porto 1037B size 30-35 @72,Medium,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-34.0
226,2021-12-05,AA009K-02,Shoe Porto AA 009K Grey size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
227,2021-12-05,JBTS,PortoLady BTS size 36-40 @36,Fast,0.0,0.0,24.0,0.0,0.0,0.0,49.0,-25.0
228,2021-12-05,AA015M,Shoe Porto AA 015M Mix size 39-43 @20,Very Fast,0.0,0.0,219.0,0.0,0.0,0.0,0.0,219.0
229,2021-12-05,AD303K-35,Shoe Porto AD 303K Navy size 26-30 @20,Very Fast,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
230,2021-12-05,E1006L,EVA Porto 1006L size 36-39 @48,Medium,0.0,0.0,73.0,0.0,0.0,0.0,113.0,-40.0
231,2021-12-05,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
232,2021-12-05,AA001L-35,Shoe Porto AA 001L Navy size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
233,2021-12-05,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2021-12-05,BA217L,Shoe Porto BA 217L size 37-40 @40,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2021-12-05,AA001M-00,Shoe Porto AA 001M Black size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
236,2021-12-05,AA001B-10,Shoe Porto AA 001B Red size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
237,2021-12-05,JPAX-B,PortoLady PAX-B All Black size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2021-12-05,JDTA-G,PortoLady DTA-G size 36-40 @36,Medium,0.0,0.0,251.28,0.0,0.0,0.0,28.0,223.28
239,2021-12-05,AA014L-31,Shoe Porto AA 014L Gemblue size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,2021-12-05,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2021-12-05,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2021-12-05,AA003L,Shoe Porto AA 003L Mix size 36-40 @20,Very Fast,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0
243,2021-12-05,E1029K,EVA Porto 1029K size 24-29 @96,Fast,0.0,0.0,55.0,0.0,0.0,0.0,38.0,17.0
244,2021-12-05,BA210L,Shoe Porto BA 210L size 36-40 @40,Very Fast,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02
245,2021-12-05,BA201B,Shoe Porto BA 201B size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0
246,2021-12-05,E0901M,EVA Porto 901M size 39-43 @48,Medium,0.0,0.0,0.0,0.0,0.0,0.0,125.0,-125.0
247,2021-12-05,E0038K,EVA KananKiri K38 size 24-29 @96,Fast,35.0,0.0,57.0,0.0,0.0,0.0,40.0,17.0
248,2021-12-05,BA203L,Shoe Porto BA 203L size 36-40 @40,Very Fast,0.0,0.0,0.07,0.0,0.0,0.0,95.0,-94.93
249,2021-12-05,JBTS-1,PortoLady BTS-1 size 36-40 @36,Slow,0.0,0.0,137.0,0.0,0.0,0.0,12.0,125.0
250,2021-12-05,E1020M,EVA Porto 1020M size 39-44 @48,Fast,0.0,0.0,133.0,0.0,0.0,0.0,73.0,60.0
251,2021-12-05,E3028L,EVA Porto 3028L size 36-40 @48,Very Fast,0.0,0.0,149.0,0.0,0.0,0.0,0.0,149.0
252,2021-12-05,BA201L-1,Shoe Porto BA 201L-1 All Black size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2021-12-05,BA209L,Shoe Porto BA 209L size 36-40 @40,Very Fast,0.0,0.0,60.0,0.0,0.0,0.0,40.0,20.0
254,2021-12-05,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2021-12-05,AA008M-53,Shoe Porto AA 008M Coffee size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
256,2021-12-05,AA001B-31,Shoe Porto AA 001B Gemblue size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
257,2021-12-05,JDTB,PortoLady DTB size 36-40 @36,Medium,0.0,0.0,33.0,0.0,0.0,0.0,24.0,9.0
258,2021-12-05,E1041L,EVA Porto 1041L size 36-40 @72,Fast,0.0,0.0,11.0,2.0,0.0,2.0,126.0,-115.0
259,2021-12-05,E1034L,EVA Porto 1034L size 36-40 @72,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,60.0,62.0
260,2021-12-05,E1006K,EVA Porto 1006K size 24-29 @96,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,36.0,-32.0
261,2021-12-05,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2021-12-05,E1002M,EVA Porto 1002M size 39-43 @48,Very Fast,18.0,0.0,683.0,0.0,0.0,0.0,60.0,623.0
263,2021-12-05,E0602B,EVA Porto 602B size 30-35 @72,Fast,0.0,0.0,235.0,0.0,0.0,0.0,46.0,189.0
264,2021-12-05,JANT-1,PortoLady ANT-1 size 37-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2021-12-05,BA211L,Shoe Porto BA 211L size 36-40 @40,Very Fast,0.0,0.0,24.0,0.0,0.0,0.0,2.0,22.0
266,2021-12-05,JPVT,PortoLady PVT size 36-40 @24,Slow,0.0,0.0,7.0,0.0,0.0,0.0,27.0,-20.0
267,2021-12-05,E1015L,EVA Porto 1015L size 36-40 @72,Very Fast,0.0,0.0,149.0,0.0,0.0,0.0,8.0,141.0
268,2021-12-05,JYEE,PortoLady YEE size 36-40 @36,Slow,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0
269,2021-12-05,E1023B-7,EVA Porto 1023B-7 size 30-35 @72,Fast,0.0,0.0,231.0,2.0,0.0,2.0,36.0,195.0
270,2021-12-05,P3025L,PVC Porto 3025L size 36-40 @48,Fast,0.0,0.0,0.0,0.0,0.0,0.0,98.0,-98.0
271,2021-12-05,JPAI,PortoLady PAI size 36-40 @36,Medium,0.0,0.0,121.063,0.0,0.0,0.0,6.0,115.063
272,2021-12-05,E1029B,EVA Porto 1029B size 30-35 @72,Medium,0.0,0.0,43.0,0.0,0.0,0.0,31.0,12.0
273,2021-12-05,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2021-12-05,BC200L,Shoe Porto BC 200L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2021-12-05,AB012M-00,Shoe Porto AB 012M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
276,2021-12-05,E3027L,EVA Porto 3027L size 36-40 @48,Fast,0.0,0.0,10.0,3.0,0.0,3.0,72.0,-62.0
277,2021-12-05,JPAX,PortoLady PAX size 36-40 @36,Slow,0.0,0.0,175.0,0.0,0.0,0.0,9.0,166.0
278,2021-12-05,E1028B-3,EVA Porto 1028B-3 size 30-35 @72,Very Fast,0.0,0.0,26.0,2.0,0.0,2.0,202.0,-176.0
279,2021-12-05,AA015B,Shoe Porto AA 015B Mix size 31-35 @40,Very Fast,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
280,2021-12-05,E0602T,EVA Porto 602T size 19-24 @96,Medium,0.0,0.0,50.0,0.0,0.0,0.0,21.0,29.0
281,2021-12-05,AA014L,Shoe Porto AA 014L Mix size 36-40 @20,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
282,2021-12-05,JNEO,PortoLady NEO size 36-40 @36,Medium,0.0,0.0,63.0,0.0,0.0,0.0,8.0,55.0
283,2021-12-05,E1034T,EVA Porto 1034T size 20-23 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2021-12-05,E3030L,EVA Porto 3030L size 36-40 @72,Very Fast,0.0,0.0,32.0,0.0,0.0,0.0,241.0,-209.0
285,2021-12-05,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2021-12-05,E1028B,EVA Porto 1028B size 30-35 @72,Medium,0.0,0.0,76.0,0.0,0.0,0.0,118.0,-42.0
287,2021-12-05,E1042M,EVA Porto 1042M size 39-44 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2021-12-05,E3012L,EVA Porto 3012L size 36-40 @48,Fast,23.0,18.0,197.0,3.0,0.0,3.0,7.0,190.0
289,2021-12-05,E1016B,EVA Porto 1016B size 30-35 @72,Very Fast,48.0,48.0,205.0,3.0,0.0,3.0,396.0,-191.0
290,2021-12-05,JDTA-1,PortoLady DTA-1 size 36-40 @36,Slow,0.0,0.0,133.0,0.0,0.0,0.0,0.0,133.0
291,2021-12-05,BA202B,Shoe Porto BA 202B size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2021-12-05,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2021-12-05,AD302B-12,Shoe Porto AD 302B Pink size 31-35 @20,Very Fast,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
294,2021-12-05,BA213L,Shoe Porto BA 213L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,85.0,-85.0
295,2021-12-05,AA009K-16,Shoe Porto AA 009K Maroon size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
296,2021-12-05,E0038B,EVA KananKiri B38 size 30-35 @96,Fast,0.0,0.0,247.0,0.0,0.0,0.0,34.0,213.0
297,2021-12-05,BA202L,Shoe Porto BA 202L size 36-40 @40,Very Fast,0.0,0.0,30.03,0.0,0.0,0.0,74.0,-43.97
298,2021-12-05,E1037K,EVA Porto 1037K size 24-29 @96,Slow,0.0,0.0,0.0,0.0,0.0,0.0,27.0,-27.0
299,2021-12-05,E0035K,EVA KananKiri K35 size 24-29 @96,Fast,0.0,0.0,4.0,0.0,0.0,0.0,10.0,-6.0
300,2021-12-05,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2021-12-05,E0711L,EVA Porto 711L size 36-40 @48,Fast,72.0,0.0,130.0,0.0,0.0,0.0,53.0,77.0
302,2021-12-05,AA007L-12,Shoe Porto AA 007L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
303,2021-12-05,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2021-12-05,JELA-1,PortoLady ELA-1 size 36-40 @48,Fast,0.0,0.0,47.0,0.0,0.0,0.0,5.0,42.0
305,2021-12-05,E1028L-1,EVA Porto 1028L-1 size 36-40 @48,Fast,0.0,0.0,270.0,0.0,0.0,0.0,0.0,270.0
306,2021-12-05,BA207L,Shoe Porto BA 207L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2021-12-05,E1041M,EVA Porto 1041M size 40-44 @48,Very Fast,0.0,0.0,29.0,2.0,0.0,2.0,389.0,-360.0
308,2021-12-05,AA002L-00,Shoe Porto AA 002L Black size 36-40 @20,Very Fast,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
309,2021-12-05,JXEM,PortoLady XEM size 36-40 @48,Fast,0.0,0.0,40.04,2.0,0.0,2.0,22.0,18.04
310,2021-12-05,E1006B,EVA Porto 1006B size 30-35 @72,Fast,0.0,0.0,133.0,0.0,0.0,0.0,46.0,87.0
311,2021-12-05,E1006T-120,EVA Porto 1006T-120 size 18-23 @120,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2021-12-05,E1023B-1,EVA Porto 1023B-1 size 30-35 @72,Very Fast,0.0,0.0,381.0,0.0,0.0,0.0,40.0,341.0
313,2021-12-05,AA004L-00,Shoe Porto AA 004L Black size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
314,2021-12-05,AD016M,Shoe Porto AD 016M Mix size 39-43 @20,Very Fast,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
315,2021-12-05,JFSN,PortoLady FSN size 36-40 @24,Slow,0.0,0.0,7.0,0.0,0.0,0.0,26.0,-19.0
316,2021-12-05,E3029L,EVA Porto 3029L size 36-40 @48,Fast,0.0,0.0,199.0,0.0,0.0,0.0,0.0,199.0
317,2021-12-05,E1041B,EVA Porto 1041B size 30-35 @72,Fast,0.0,0.0,141.0,2.0,0.0,2.0,133.0,8.0
318,2021-12-05,E1012M,EVA Porto 1012M size 39-44 @48,Very Fast,0.0,0.0,305.0,0.0,0.0,0.0,52.0,253.0
319,2021-12-05,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2021-12-05,E-1023L-3,EVA Porto 1023L-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2021-12-05,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,81.0,0.0,205.0,0.0,0.0,0.0,85.0,120.0
322,2021-12-05,E3037L,EVA Porto 3037L size 36-39 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2021-12-05,JLTC,PortoLady LTC size 36-40 @24,Slow,0.0,0.0,2.36,0.0,0.0,0.0,14.0,-11.64
324,2021-12-05,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2021-12-05,AA007L,Shoe Porto AA 007L Mix size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
326,2021-12-05,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2021-12-05,E1028K-3,EVA Porto 1028K-3 size 24-29 @96,Very Fast,0.0,0.0,0.0,2.0,0.0,2.0,253.0,-253.0
328,2021-12-05,JWHA,PortoLady WHA size 36-40 @24,Slow,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
329,2021-12-05,E0605M,EVA Porto 605M size 39-44 @48,Very Fast,0.0,0.0,392.0,2.0,0.0,2.0,69.0,323.0
330,2021-12-05,E5006T,EVA KananKiri T5006 size 19-24 @96,Medium,0.0,0.0,5.0,0.0,0.0,0.0,24.0,-19.0
331,2021-12-05,BA215L,Shoe Porto BA 215L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2021-12-05,JLET,PortoLady LET size 36-40 @24,Slow,0.0,0.0,77.73,0.0,0.0,0.0,4.0,73.73
333,2021-12-05,BA201L,Shoe Porto BA 201L size 36-40 @40,Very Fast,0.0,0.0,0.03,0.0,0.0,0.0,108.0,-107.97
334,2021-12-05,AD303B-35,Shoe Porto AD 303B Navy size 31-35 @20,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
335,2021-12-05,BA202L-1,Shoe Porto BA 202L-1 size 36-40 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,90.0,-89.0
336,2021-12-05,AA001B-00,Shoe Porto AA 001B Black size 31-35 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
337,2021-12-05,JSYS,PortoLady SYS size 36-40 @36,Medium,0.0,0.0,191.0,0.0,0.0,0.0,6.0,185.0
338,2021-12-05,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2021-12-05,E1006T,EVA Porto 1006T size 18-23 @96,Very Fast,0.0,0.0,33.0,0.0,0.0,0.0,103.0,-70.0
340,2021-12-05,AA014M,Shoe Porto AA 014M Mix size 39-43 @20,Very Fast,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0
341,2021-12-05,E0610M,EVA Porto 610M size 39-43 @48,Medium,0.0,0.0,22.0,0.0,0.0,0.0,41.0,-19.0
342,2021-12-05,JZEN,PortoLady ZEN size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
343,2021-12-05,JBAT,PortoLady BAT size 36-40 @24,Very Fast,0.0,0.0,856.41,3.0,0.0,3.0,60.0,796.41
344,2021-12-05,E5006K,EVA KananKiri K5006 size 24-29 @96,Medium,0.0,0.0,18.0,0.0,0.0,0.0,29.0,-11.0
345,2021-12-05,E1028M,EVA Porto 1028M size 39-44 @48,Fast,0.0,0.0,122.0,0.0,0.0,0.0,42.0,80.0
346,2021-12-05,AA004L,Shoe Porto AA 004L Mix size 36-40 @20,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0
347,2021-12-05,AD017L,Shoe Porto AD 017L Mix size 36-40 @20,Very Fast,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0
348,2021-12-05,E1017M,EVA Porto 1017M size 39-44 @48,Medium,0.0,0.0,52.0,0.0,0.0,0.0,84.0,-32.0
349,2021-12-05,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
350,2021-12-05,E1031K,EVA Porto 1031K size 24-29 @96,Fast,0.0,0.0,167.0,0.0,0.0,0.0,64.0,103.0
351,2021-12-05,AD017M,Shoe Porto AD 017M Mix size 39-44 @20,Very Fast,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
352,2021-12-05,E5012T,EVA KananKiri T5012 size 19-24 @120,Slow,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
353,2021-12-05,JELA-3,PortoLady ELA-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,2021-12-05,JROS,PortoLady ROS size 36-40 @36,Medium,0.0,0.0,82.0,0.0,0.0,0.0,97.0,-15.0
355,2021-12-05,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2021-12-05,E1023K-1,EVA Porto 1023K-1 size 24-29 @96,Very Fast,0.0,0.0,274.0,0.0,0.0,0.0,53.0,221.0
357,2021-12-05,BA208L,Shoe Porto BA 208L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2021-12-05,JELA-2,PortoLady ELA-2 size 36-40 @48,Slow,0.0,0.0,101.0,0.0,0.0,0.0,3.0,98.0
359,2021-12-05,E1015B,EVA Porto 1015B size 30-35 @72,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2021-12-05,AA001L-12,Shoe Porto AA 001L Pink size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
361,2021-12-05,AA004K,Shoe Porto AA 004K Mix size 26-30 @40,Very Fast,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
362,2021-12-05,E1031M,EVA Porto 1031M size 39-44 @48,Fast,0.0,0.0,11.0,0.0,0.0,0.0,97.0,-86.0
363,2021-12-05,JSOC,PortoLady SOC size 36-40 @36,Medium,0.0,0.0,137.0,0.0,0.0,0.0,13.0,124.0
364,2021-12-05,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2021-12-05,E1034K,EVA Porto 1034K size 24-29 @96,Very Fast,0.0,0.0,618.0,0.0,0.0,0.0,59.0,559.0
366,2021-12-05,E0610B,EVA Porto 610B size 30-35 @72,Medium,0.0,0.0,42.0,0.0,0.0,0.0,15.0,27.0
367,2021-12-05,JPAI-1,PortoLady PAI-1 size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2021-12-05,E1006M,EVA Porto 1006M size 39-44 @48,Very Fast,0.0,0.0,164.0,0.0,0.0,0.0,49.0,115.0
369,2021-12-05,JFIL,PortoLady FIL size 36-40 @48,Fast,0.0,0.0,50.0,0.0,0.0,0.0,30.0,20.0
370,2021-12-05,E1034M,EVA Porto 1034M size 39-44 @48,Very Fast,0.0,0.0,1223.0,0.0,0.0,0.0,182.0,1041.0
371,2021-12-05,E0602L,EVA Porto 602L size 36-40 @48,Medium,0.0,0.0,34.0,0.0,0.0,0.0,31.0,3.0
372,2021-12-05,JBCH,PortoLady BCH size 36-40 @24,Slow,0.0,0.0,82.22,0.0,0.0,0.0,12.0,70.22
373,2021-12-05,E1011M,EVA Porto 1011M size 39-43 @48,Very Fast,0.0,0.0,692.0,3.0,0.0,3.0,173.0,519.0
374,2021-12-05,E1012B,EVA Porto 1012B size 30-35 @48,Medium,0.0,0.0,22.0,0.0,0.0,0.0,83.0,-61.0
375,2021-12-05,AA005L-10,Shoe Porto AA 005L Red size 36-40 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
376,2021-12-05,BA202B-1,Shoe Porto BA 202B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2021-12-05,E0602K,EVA Porto 602K size 24-29 @96,Fast,0.0,0.0,160.0,0.0,0.0,0.0,14.0,146.0
378,2021-12-05,AD305K-35,Shoe Porto AD 305K Navy size 26-30 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
379,2021-12-05,P3002L,PVC Porto 3002L size 36-39 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0
380,2021-12-05,AA006B,Shoe Porto AA 006B Mix size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
381,2021-12-05,E1023K-7,EVA Porto 1023K-7 size 24-29 @96,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,38.0,84.0
382,2021-12-05,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
